847.02,185.28
848.00,171.88
848.97,161.55
849.95,187.68
850.93,185.12
851.91,165.56
852.88,167.82
853.86,184.35
854.84,181.60
855.82,171.79
856.79,164.76
857.77,177.83
858.75,174.17
859.73,190.42
860.70,159.14
861.68,186.23
862.66,172.43
863.64,177.55
864.61,174.87
865.59,175.43
866.57,176.72
867.55,178.76
868.52,171.51
869.50,179.81
870.48,201.15
871.46,180.06
872.43,175.29
873.41,196.60
874.39,183.35
875.37,190.73
876.34,185.49
877.32,183.59
878.30,180.31
879.28,181.12
880.25,179.80
881.23,182.62
882.21,188.25
883.19,193.47
884.16,190.51
885.14,193.25
886.12,182.72
887.10,177.15
888.07,170.83
889.05,182.91
890.03,178.94
891.01,191.01
891.98,182.20
892.96,187.35
893.94,180.98
894.92,183.30
895.89,171.13
896.87,183.07
897.85,183.90
898.83,184.80
899.80,195.47
900.78,201.00
901.76,196.65
902.74,173.14
903.71,188.62
904.69,197.27
905.67,185.28
906.65,197.25
907.62,187.18
908.60,180.57
909.58,178.45
910.56,174.99
911.53,191.36
912.51,200.78
913.49,191.31
914.47,190.03
915.44,182.32
916.42,197.51
917.40,190.27
918.38,184.76
919.35,184.65
920.33,179.29
921.31,185.60
922.29,192.35
923.26,191.42
924.24,189.89
925.22,190.24
926.20,178.68
927.17,194.03
928.15,209.08
929.13,178.98
930.11,199.81
931.09,191.72
932.06,187.34
933.04,179.09
934.02,186.87
935.00,199.99
935.97,189.78
936.95,188.76
937.93,182.07
938.91,199.01
939.88,184.05
940.86,181.54
941.84,196.21
942.82,202.20
943.79,185.67
944.77,197.59
945.75,193.32
946.73,190.74
947.70,197.96
948.68,180.71
949.66,207.54
950.64,188.13
951.61,192.37
952.59,190.68
953.57,190.95
954.55,197.42
955.52,196.15
956.50,183.41
957.48,202.00
958.46,194.03
959.43,198.22
960.41,187.14
961.39,191.34
962.37,203.37
963.34,193.58
964.32,187.83
965.30,198.08
966.28,193.33
967.25,179.36
968.23,191.59
969.21,184.19
970.19,201.89
971.16,210.54
972.14,198.82
973.12,206.41
974.10,212.32
975.07,191.53
976.05,202.00
977.03,203.32
978.01,192.25
978.98,205.31
979.96,190.35
980.94,187.48
981.92,195.33
982.89,200.19
983.87,185.38
984.85,199.91
985.83,201.26
986.80,195.44
987.78,192.92
988.76,199.94
989.74,207.01
990.71,206.42
991.69,197.30
992.67,227.99
993.65,271.61
994.62,328.56
995.60,386.53
996.58,469.56
997.56,555.61
998.53,654.22
999.51,681.35
1000.49,685.37
1001.47,639.67
1002.44,573.10
1003.42,486.56
1004.40,407.31
1005.38,315.72
1006.35,275.63
1007.33,245.52
1008.31,221.62
1009.29,212.17
1010.26,204.98
1011.24,198.51
1012.22,197.90
1013.20,206.27
1014.17,200.63
1015.15,204.56
1016.13,209.45
1017.11,201.97
1018.08,216.24
1019.06,199.73
1020.04,199.28
1021.02,204.88
1021.99,189.49
1022.97,203.05
1023.95,222.38
1024.93,208.47
1025.90,182.43
1026.88,187.27
1027.86,208.82
1028.84,205.24
1029.81,202.38
1030.79,191.54
1031.77,206.21
1032.75,201.68
1033.72,219.57
1034.70,210.12
1035.68,204.86
1036.66,218.61
1037.63,204.46
1038.61,212.02
1039.59,210.06
1040.57,208.69
1041.54,201.85
1042.52,196.37
1043.50,202.95
1044.48,206.02
1045.45,210.40
1046.43,187.51
1047.41,212.96
1048.39,214.79
1049.36,204.53
1050.34,218.15
1051.32,209.85
1052.30,209.91
1053.27,208.74
1054.25,192.99
1055.23,205.73
1056.21,207.88
1057.18,198.91
1058.16,202.01
1059.14,200.76
1060.12,208.17
1061.09,222.89
1062.07,199.75
1063.05,210.64
1064.03,206.11
1065.00,205.41
1065.98,203.73
1066.96,192.01
1067.94,208.79
1068.91,196.16
1069.89,205.92
1070.87,202.85
1071.85,211.71
1072.83,202.13
1073.80,213.86
1074.78,222.12
1075.76,215.89
1076.74,193.22
1077.71,215.04
1078.69,211.91
1079.67,217.40
1080.65,212.29
1081.62,211.88
1082.60,203.54
1083.58,231.42
1084.56,218.69
1085.53,201.88
1086.51,219.93
1087.49,202.46
1088.47,223.14
1089.44,212.16
1090.42,216.51
1091.40,204.54
1092.38,208.64
1093.35,213.14
1094.33,220.70
1095.31,219.68
1096.29,201.98
1097.26,212.48
1098.24,216.78
1099.22,224.91
1100.20,216.30
1101.17,210.51
1102.15,214.35
1103.13,220.03
1104.11,213.46
1105.08,220.63
1106.06,230.41
1107.04,202.31
1108.02,215.80
1108.99,233.87
1109.97,220.69
1110.95,215.01
1111.93,223.12
1112.90,226.19
1113.88,211.69
1114.86,216.99
1115.84,213.91
1116.81,224.23
1117.79,215.17
1118.77,215.21
1119.75,211.35
1120.72,213.45
1121.70,230.25
1122.68,229.84
1123.66,228.58
1124.63,213.40
1125.61,231.41
1126.59,225.04
1127.57,223.03
1128.54,216.59
1129.52,233.01
1130.50,226.50
1131.48,221.96
1132.45,210.98
1133.43,211.69
1134.41,208.77
1135.39,226.45
1136.36,205.09
1137.34,212.61
1138.32,202.77
1139.30,233.00
1140.27,226.39
1141.25,215.28
1142.23,217.51
1143.21,228.23
1144.18,214.23
1145.16,225.56
1146.14,225.07
1147.12,231.64
1148.09,213.43
1149.07,219.18
1150.05,225.44
1151.03,227.89
1152.00,221.05
1152.98,235.02
1153.96,217.15
1154.94,228.52
1155.91,228.74
1156.89,225.05
1157.87,225.50
1158.85,230.40
1159.82,235.73
1160.80,228.94
1161.78,238.11
1162.76,216.12
1163.73,235.48
1164.71,232.58
1165.69,218.43
1166.67,237.87
1167.64,233.09
1168.62,206.19
1169.60,235.07
1170.58,231.98
1171.55,235.48
1172.53,232.01
1173.51,221.66
1174.49,223.92
1175.46,229.35
1176.44,240.02
1177.42,227.96
1178.40,229.35
1179.37,231.95
1180.35,219.09
1181.33,223.68
1182.31,222.23
1183.28,237.54
1184.26,241.91
1185.24,217.96
1186.22,238.19
1187.19,224.85
1188.17,226.24
1189.15,230.66
1190.13,240.34
1191.10,221.02
1192.08,226.91
1193.06,229.03
1194.04,224.73
1195.01,211.44
1195.99,223.48
1196.97,239.69
1197.95,224.35
1198.92,236.00
1199.90,221.57
1200.88,223.33
1201.86,235.00
1202.83,227.47
1203.81,224.54
1204.79,231.92
1205.77,221.74
1206.74,225.55
1207.72,217.77
1208.70,228.80
1209.68,228.53
1210.65,238.73
1211.63,249.79
1212.61,234.86
1213.59,239.94
1214.57,243.95
1215.54,229.10
1216.52,235.70
1217.50,223.14
1218.48,237.23
1219.45,243.38
1220.43,231.03
1221.41,230.17
1222.39,238.44
1223.36,241.27
1224.34,243.56
1225.32,241.39
1226.30,222.87
1227.27,236.17
1228.25,238.43
1229.23,232.58
1230.21,235.50
1231.18,243.83
1232.16,241.15
1233.14,242.20
1234.12,223.87
1235.09,240.82
1236.07,228.02
1237.05,224.58
1238.03,242.40
1239.00,243.97
1239.98,227.85
1240.96,235.58
1241.94,238.70
1242.91,235.11
1243.89,222.93
1244.87,239.38
1245.85,229.96
1246.82,237.59
1247.80,243.39
1248.78,236.10
1249.76,238.18
1250.73,241.51
1251.71,235.32
1252.69,236.80
1253.67,238.97
1254.64,235.08
1255.62,247.68
1256.60,250.30
1257.58,229.43
1258.55,230.78
1259.53,243.45
1260.51,243.70
1261.49,250.19
1262.46,237.29
1263.44,235.70
1264.42,248.60
1265.40,240.07
1266.37,241.69
1267.35,250.53
1268.33,236.00
1269.31,256.26
1270.28,246.12
1271.26,247.44
1272.24,242.76
1273.22,235.15
1274.19,236.08
1275.17,240.14
1276.15,226.78
1277.13,236.38
1278.10,242.68
1279.08,236.06
1280.06,241.62
1281.04,234.36
1282.01,240.59
1282.99,245.84
1283.97,245.36
1284.95,240.17
1285.92,241.58
1286.90,231.91
1287.88,245.34
1288.86,246.92
1289.83,241.74
1290.81,249.60
1291.79,233.32
1292.77,243.35
1293.74,249.57
1294.72,244.05
1295.70,255.34
1296.68,238.52
1297.65,238.60
1298.63,240.36
1299.61,240.45
1300.59,232.06
1301.56,244.21
1302.54,225.99
1303.52,243.48
1304.50,251.62
1305.47,233.90
1306.45,241.53
1307.43,249.74
1308.41,240.84
1309.38,262.84
1310.36,240.33
1311.34,245.77
1312.32,233.93
1313.29,248.74
1314.27,234.73
1315.25,252.96
1316.23,242.93
1317.20,253.53
1318.18,256.64
1319.16,241.44
1320.14,239.66
1321.11,258.58
1322.09,246.89
1323.07,250.46
1324.05,263.88
1325.02,239.38
1326.00,250.11
1326.98,237.26
1327.96,247.31
1328.93,249.51
1329.91,250.64
1330.89,251.31
1331.87,250.20
1332.84,252.05
1333.82,251.54
1334.80,253.84
1335.78,252.95
1336.75,253.96
1337.73,251.41
1338.71,235.98
1339.69,255.42
1340.66,255.21
1341.64,255.86
1342.62,257.84
1343.60,240.64
1344.57,251.51
1345.55,248.03
1346.53,237.42
1347.51,251.97
1348.48,254.74
1349.46,258.87
1350.44,254.39
1351.42,247.80
1352.39,252.13
1353.37,248.16
1354.35,260.66
1355.33,252.32
1356.30,259.33
1357.28,251.75
1358.26,246.88
1359.24,271.69
1360.22,256.02
1361.19,244.46
1362.17,258.71
1363.15,251.59
1364.13,264.34
1365.10,259.96
1366.08,252.94
1367.06,248.25
1368.04,245.83
1369.01,252.11
1369.99,268.06
1370.97,253.73
1371.95,267.71
1372.92,244.34
1373.90,247.35
1374.88,251.09
1375.86,244.58
1376.83,266.42
1377.81,258.97
1378.79,265.40
1379.77,252.45
1380.74,253.29
1381.72,256.94
1382.70,253.72
1383.68,259.97
1384.65,267.35
1385.63,259.92
1386.61,248.31
1387.59,253.39
1388.56,264.05
1389.54,256.80
1390.52,254.30
1391.50,269.50
1392.47,257.30
1393.45,262.36
1394.43,262.67
1395.41,264.69
1396.38,252.05
1397.36,254.83
1398.34,257.53
1399.32,266.23
1400.29,260.84
1401.27,261.64
1402.25,252.64
1403.23,252.37
1404.20,253.00
1405.18,264.66
1406.16,260.59
1407.14,268.56
1408.11,279.16
1409.09,257.83
1410.07,265.71
1411.05,247.80
1412.02,260.31
1413.00,261.30
1413.98,257.42
1414.96,265.24
1415.93,247.89
1416.91,272.73
1417.89,265.80
1418.87,255.42
1419.84,248.79
1420.82,254.37
1421.80,270.10
1422.78,262.79
1423.75,265.42
1424.73,264.95
1425.71,255.98
1426.69,264.20
1427.66,263.49
1428.64,290.96
1429.62,276.30
1430.60,265.28
1431.57,270.81
1432.55,256.19
1433.53,264.42
1434.51,263.96
1435.48,261.73
1436.46,270.46
1437.44,270.56
1438.42,265.43
1439.39,251.85
1440.37,260.10
1441.35,285.26
1442.33,268.33
1443.30,255.20
1444.28,259.55
1445.26,277.46
1446.24,262.63
1447.21,269.79
1448.19,269.24
1449.17,263.14
1450.15,268.73
1451.12,271.49
1452.10,270.46
1453.08,270.96
1454.06,257.38
1455.03,261.89
1456.01,268.12
1456.99,261.92
1457.97,270.79
1458.94,273.69
1459.92,271.67
1460.90,262.02
1461.88,260.58
1462.85,265.22
1463.83,264.23
1464.81,262.60
1465.79,274.14
1466.76,263.31
1467.74,279.30
1468.72,269.23
1469.70,253.01
1470.67,260.58
1471.65,273.12
1472.63,277.65
1473.61,261.61
1474.58,273.49
1475.56,256.91
1476.54,271.09
1477.52,272.07
1478.49,274.29
1479.47,269.37
1480.45,268.71
1481.43,269.22
1482.40,273.20
1483.38,260.21
1484.36,286.55
1485.34,288.13
1486.31,272.19
1487.29,274.27
1488.27,275.18
1489.25,266.92
1490.22,284.20
1491.20,278.47
1492.18,268.05
1493.16,279.96
1494.13,280.62
1495.11,283.45
1496.09,272.87
1497.07,270.75
1498.04,278.10
1499.02,287.96
1500.00,266.03
