981.92,181.27
982.89,173.76
983.87,173.86
984.85,187.51
985.83,186.00
986.80,173.13
987.78,185.84
988.76,188.58
989.74,170.74
990.71,187.03
991.69,172.81
992.67,237.50
993.65,218.38
994.62,301.90
995.60,368.91
996.58,444.40
997.56,526.79
998.53,630.70
999.51,665.09
1000.49,681.92
1001.47,620.95
1002.44,533.09
1003.42,440.52
1004.40,374.38
1005.38,289.96
1006.35,233.70
1007.33,209.22
1008.31,156.82
1009.29,157.61
1010.26,169.36
1011.24,164.68
1012.22,159.19
1013.20,153.38
1014.17,163.04
1015.15,158.34
1016.13,154.93
1017.11,164.82
1018.08,158.03
1019.06,151.45
1020.04,139.26
1021.02,146.71
1021.99,163.75
1022.97,157.47
1023.95,146.93
1024.93,147.95
1025.90,155.00
1026.88,155.23
1027.86,171.36
1028.84,147.24
1029.81,128.72
1030.79,148.65
1031.77,133.50
1032.75,154.30
1033.72,161.21
1034.70,151.71
1035.68,154.94
1036.66,145.93
1037.63,143.99
1038.61,139.28
1039.59,151.08
1040.57,126.19
1041.54,125.81
1042.52,140.68
1043.50,135.61
1044.48,152.85
1045.45,150.03
1046.43,126.03
1047.41,156.24
1048.39,151.24
1049.36,131.12
1050.34,124.54
1051.32,120.38
1052.30,129.70
1053.27,139.30
1054.25,147.45
1055.23,131.37
1056.21,147.11
1057.18,132.11
1058.16,142.61
1059.14,127.01
1060.12,137.88
1061.09,149.96
1062.07,130.34
1063.05,136.09
1064.03,120.68
1065.00,130.83
1065.98,125.44
1066.96,142.48
1067.94,119.28
1068.91,138.32
1069.89,156.69
1070.87,123.28
1071.85,134.31
1072.83,132.05
1073.80,123.00
1074.78,141.83
1075.76,141.20
1076.74,150.69
1077.71,104.24
1078.69,127.55
1079.67,120.91
1080.65,121.13
1081.62,133.28
1082.60,130.37
1083.58,114.74
1084.56,114.40
1085.53,114.56
1086.51,107.66
1087.49,136.10
1088.47,115.14
1089.44,113.30
1090.42,127.36
1091.40,131.15
1092.38,118.90
1093.35,128.70
1094.33,141.51
1095.31,142.98
1096.29,89.39
1097.26,123.40
1098.24,117.17
1099.22,120.22
1100.20,134.37
1101.17,127.72
1102.15,135.30
1103.13,106.84
1104.11,124.02
1105.08,126.33
1106.06,126.54
1107.04,113.37
1108.02,101.86
1108.99,105.77
1109.97,98.03
1110.95,129.51
1111.93,116.67
1112.90,109.90
1113.88,137.69
1114.86,107.84
1115.84,126.53
1116.81,96.53
1117.79,81.56
1118.77,95.27
1119.75,148.45
1120.72,126.54
1121.70,119.12
1122.68,102.08
1123.66,139.09
1124.63,98.96
1125.61,129.18
1126.59,119.93
1127.57,118.00
1128.54,119.21
1129.52,119.93
1130.50,126.65
1131.48,96.09
1132.45,110.07
1133.43,120.49
1134.41,91.93
1135.39,127.61
1136.36,123.46
1137.34,135.29
1138.32,123.27
1139.30,105.88
1140.27,98.41
1141.25,107.90
1142.23,123.45
1143.21,110.08
1144.18,131.30
1145.16,117.20
1146.14,129.73
1147.12,141.23
1148.09,121.11
1149.07,103.41
1150.05,117.00
1151.03,122.42
1152.00,138.93
1152.98,143.34
1153.96,125.21
1154.94,129.09
1155.91,138.86
1156.89,116.65
1157.87,125.33
1158.85,116.48
1159.82,148.40
1160.80,120.04
1161.78,115.28
1162.76,133.34
1163.73,149.70
1164.71,139.46
1165.69,150.07
1166.67,127.55
1167.64,124.19
1168.62,156.32
1169.60,119.58
1170.58,117.53
1171.55,126.32
1172.53,125.24
1173.51,116.51
1174.49,137.37
1175.46,119.12
1176.44,133.59
1177.42,138.61
1178.40,131.08
1179.37,136.29
1180.35,135.50
1181.33,143.53
1182.31,125.45
1183.28,148.49
1184.26,141.69
1185.24,150.01
1186.22,137.68
1187.19,120.56
1188.17,121.50
1189.15,126.38
1190.13,126.47
1191.10,144.81
1192.08,150.32
1193.06,147.44
1194.04,136.74
1195.01,155.85
1195.99,135.16
1196.97,138.14
1197.95,118.58
1198.92,142.46
1199.90,162.18
1200.88,143.25
1201.86,130.07
1202.83,131.54
1203.81,140.22
1204.79,144.60
1205.77,148.11
1206.74,140.22
1207.72,129.71
1208.70,142.95
1209.68,169.51
1210.65,128.98
1211.63,138.15
1212.61,143.09
1213.59,134.44
1214.57,137.95
1215.54,141.36
1216.52,144.74
1217.50,131.89
1218.48,120.92
1219.45,148.03
1220.43,129.20
1221.41,149.02
1222.39,156.81
1223.36,146.44
1224.34,154.14
1225.32,155.38
1226.30,150.48
1227.27,129.57
1228.25,146.44
1229.23,148.29
1230.21,139.25
1231.18,160.42
1232.16,142.84
1233.14,133.38
1234.12,154.85
1235.09,161.15
1236.07,156.74
1237.05,143.27
1238.03,170.33
1239.00,168.14
1239.98,169.65
1240.96,126.18
1241.94,151.84
1242.91,168.79
1243.89,140.54
1244.87,161.90
1245.85,146.24
1246.82,129.31
1247.80,151.39
1248.78,172.63
1249.76,147.27
1250.73,143.25
1251.71,144.27
1252.69,145.44
1253.67,144.02
1254.64,150.23
1255.62,169.59
1256.60,151.63
1257.58,158.90
1258.55,157.18
1259.53,153.92
1260.51,124.27
1261.49,154.46
1262.46,159.33
1263.44,168.14
1264.42,156.73
1265.40,147.48
1266.37,127.82
1267.35,163.91
1268.33,164.93
1269.31,150.24
1270.28,138.88
1271.26,164.73
1272.24,143.30
1273.22,161.59
1274.19,149.50
1275.17,135.84
1276.15,119.62
1277.13,140.98
1278.10,152.78
1279.08,140.23
1280.06,147.47
1281.04,158.75
1282.01,146.43
1282.99,171.67
1283.97,135.05
1284.95,167.97
1285.92,112.61
1286.90,169.75
1287.88,157.10
1288.86,146.72
1289.83,151.04
1290.81,149.34
1291.79,170.69
1292.77,142.70
1293.74,167.57
1294.72,153.87
1295.70,175.29
1296.68,169.55
1297.65,154.99
1298.63,135.62
1299.61,150.00
1300.59,133.05
1301.56,159.83
1302.54,141.36
1303.52,162.52
1304.50,140.28
1305.47,152.24
1306.45,159.19
1307.43,146.65
1308.41,139.88
1309.38,148.49
1310.36,162.84
1311.34,168.53
1312.32,159.07
1313.29,159.67
1314.27,173.92
1315.25,166.84
1316.23,147.74
1317.20,185.38
1318.18,152.87
1319.16,154.10
1320.14,147.80
1321.11,154.98
1322.09,126.41
1323.07,173.37
1324.05,152.55
1325.02,149.81
1326.00,164.08
1326.98,158.23
1327.96,149.74
1328.93,134.25
1329.91,118.51
1330.89,165.13
1331.87,127.37
1332.84,151.47
1333.82,143.54
1334.80,141.24
1335.78,164.95
1336.75,152.78
1337.73,148.04
1338.71,142.51
1339.69,142.64
1340.66,141.03
1341.64,156.25
1342.62,144.75
1343.60,157.78
1344.57,158.62
1345.55,131.22
1346.53,146.39
1347.51,156.73
1348.48,153.24
1349.46,166.07
1350.44,134.23
1351.42,148.68
1352.39,136.27
1353.37,145.24
1354.35,165.44
1355.33,115.77
1356.30,133.20
1357.28,149.59
1358.26,141.88
1359.24,142.26
1360.22,128.29
1361.19,147.96
1362.17,143.87
1363.15,153.31
1364.13,111.91
1365.10,118.45
1366.08,132.83
1367.06,152.88
1368.04,129.52
1369.01,106.61
1369.99,139.30
1370.97,148.97
1371.95,130.61
1372.92,125.01
1373.90,125.84
1374.88,139.43
1375.86,135.59
1376.83,127.36
1377.81,111.42
1378.79,125.44
1379.77,128.03
1380.74,131.58
1381.72,133.05
1382.70,111.40
1383.68,161.21
1384.65,125.75
1385.63,101.97
1386.61,143.95
1387.59,115.60
1388.56,131.94
1389.54,117.00
1390.52,123.49
1391.50,114.10
1392.47,122.68
1393.45,120.72
1394.43,98.86
1395.41,123.37
1396.38,120.57
1397.36,109.88
1398.34,125.94
1399.32,119.98
1400.29,116.45
1401.27,126.96
1402.25,114.94
1403.23,113.16
1404.20,106.88
1405.18,99.99
1406.16,102.89
1407.14,85.33
1408.11,94.02
1409.09,124.15
1410.07,110.69
1411.05,86.21
1412.02,98.00
1413.00,123.67
1413.98,121.62
1414.96,105.92
1415.93,130.25
1416.91,99.67
1417.89,117.69
1418.87,114.41
1419.84,108.21
1420.82,97.45
1421.80,110.96
1422.78,113.21
1423.75,94.22
1424.73,101.64
1425.71,86.43
1426.69,103.41
1427.66,114.98
1428.64,100.19
1429.62,94.84
1430.60,105.51
1431.57,101.84
1432.55,70.08
1433.53,101.48
1434.51,96.53
1435.48,94.50
1436.46,119.55
1437.44,92.60
1438.42,79.46
1439.39,87.16
1440.37,90.96
1441.35,88.44
1442.33,99.06
1443.30,101.11
1444.28,89.84
1445.26,101.17
1446.24,81.60
1447.21,80.36
1448.19,85.55
1449.17,85.09
1450.15,96.63
1451.12,79.57
1452.10,73.79
1453.08,93.89
1454.06,92.83
1455.03,69.70
1456.01,86.43
1456.99,98.25
1457.97,91.84
1458.94,72.44
1459.92,80.15
1460.90,70.31
1461.88,95.22
1462.85,71.40
1463.83,107.80
1464.81,69.66
1465.79,69.97
1466.76,70.22
1467.74,58.85
1468.72,66.89
1469.70,60.32
1470.67,61.29
1471.65,76.97
1472.63,85.97
1473.61,55.17
1474.58,87.45
1475.56,68.04
1476.54,58.86
1477.52,56.26
1478.49,59.94
1479.47,57.82
1480.45,68.35
1481.43,76.21
1482.40,69.62
1483.38,80.80
1484.36,56.87
1485.34,83.22
1486.31,56.95
1487.29,65.84
1488.27,65.27
1489.25,75.74
1490.22,65.33
1491.20,60.06
1492.18,70.71
1493.16,62.91
1494.13,67.92
1495.11,59.01
1496.09,56.62
1497.07,41.03
1498.04,55.50
1499.02,44.46
1500.00,59.11
